date,ticker,open,high,low,close,adjclose,volume
2023-06-28,AAPL,257.46,263.82,250.08,260.76,255.56,6727612
2023-06-29,AAPL,245.9,247.8,245.46,246.92,248.76,2030388
2023-06-30,AAPL,243.04,246.37,240.35,239.36,238.58,7760602
2023-07-03,AAPL,232.62,233.18,230.14,236.73,238.32,7108029
2023-07-04,AAPL,229.4,233.49,229.33,230.65,234.47,6513161
2023-07-05,AAPL,237.98,243.15,237.12,241.81,237.61,5805707
2023-07-06,AAPL,229.46,229.54,226.56,227.58,227.45,6194798
2023-07-07,AAPL,218.99,219.8,215.32,217.62,219.61,6870624
2023-07-10,AAPL,226.56,231.27,223.64,228.13,226.08,3756821
2023-07-11,AAPL,233.11,236.23,227.52,236.11,239.49,9249717
2023-07-12,AAPL,231.5,233.71,227.45,230.31,231.24,7350272
2023-07-13,AAPL,235.86,238.51,234.68,235.2,231.84,9010873
2023-07-14,AAPL,232.22,233.3,232.05,233.58,234.86,4065437
2023-07-17,AAPL,222.28,225.01,220.2,223.85,224.8,4281343
2023-07-18,AAPL,216.01,222.41,213.07,217.63,214.51,5370307
2023-07-19,AAPL,205.8,208.92,199.85,204.85,201.07,1278602
2023-07-20,AAPL,203.5,204.47,203.35,205.58,205.24,3603202
2023-07-21,AAPL,211.64,212.38,205.57,210.06,213.33,6426485
2023-07-24,AAPL,218.55,225.0,216.66,222.58,221.6,4469607
2023-07-25,AAPL,215.06,218.56,214.07,215.53,215.89,7857116
2023-07-26,AAPL,222.24,225.18,220.22,220.1,217.41,1518828
2023-07-27,AAPL,218.74,220.51,212.4,219.24,217.9,6224208
2023-07-28,AAPL,210.85,213.66,206.89,210.75,209.93,9944635
2023-07-31,AAPL,218.87,222.96,215.13,219.92,217.29,4556239
2023-08-01,AAPL,208.79,211.76,205.38,206.51,210.35,9185091
2023-08-02,AAPL,213.42,216.84,207.85,210.27,212.71,2123387
2023-08-03,AAPL,219.7,221.52,213.92,223.61,220.46,5164080
2023-08-04,AAPL,230.27,233.61,224.31,231.09,229.94,3572051
2023-08-07,AAPL,223.44,228.54,220.85,223.54,223.47,6195511
2023-08-08,AAPL,231.61,238.42,228.77,234.64,237.12,6161760
2023-08-09,AAPL,242.17,243.62,241.37,245.6,245.0,8622719
2023-08-10,AAPL,251.69,252.16,245.02,251.17,251.27,6639332
2023-08-11,AAPL,262.42,262.57,258.66,264.39,266.74,7232791
2023-08-14,AAPL,252.83,255.1,250.1,255.9,253.64,2896344
2023-08-15,AAPL,264.39,264.46,256.48,266.26,269.76,3651574
2023-08-16,AAPL,251.55,257.12,245.25,253.97,250.34,7780851
2023-08-17,AAPL,258.31,263.42,252.38,261.89,263.08,1797442
2023-08-18,AAPL,257.99,258.6,254.84,257.04,252.57,4139384
2023-08-21,AAPL,247.96,253.97,240.91,243.72,248.15,5703189
2023-08-22,AAPL,242.99,243.55,239.34,245.85,247.89,1452034
2023-08-23,AAPL,232.61,235.42,230.55,230.12,228.1,8231344
2023-08-24,AAPL,242.59,245.54,236.0,240.86,240.64,3034260
2023-08-25,AAPL,246.0,253.23,241.55,244.6,246.05,2106286
2023-08-28,AAPL,255.56,259.42,252.12,256.44,257.72,1645982
2023-08-29,AAPL,260.23,262.12,254.66,263.59,266.79,5972508
2023-08-30,AAPL,260.76,261.87,254.69,258.37,258.34,3558466
2023-08-31,AAPL,251.21,255.95,250.8,253.71,251.86,1001212
2023-09-01,AAPL,251.49,251.84,249.4,253.57,249.13,8554046
2023-09-04,AAPL,239.01,240.78,233.7,237.25,233.47,4242105
2023-09-05,AAPL,233.52,239.42,231.33,236.22,239.92,4904356
2023-09-06,AAPL,243.09,245.85,236.06,239.1,240.89,5444326
2023-09-07,AAPL,240.36,244.93,235.29,235.6,232.46,7417414
2023-09-08,AAPL,244.36,251.44,238.78,248.77,250.78,3682469
2023-09-11,AAPL,234.72,240.22,230.18,230.48,229.19,9611198
2023-09-12,AAPL,234.73,237.78,231.51,232.0,230.78,4328319
2023-09-13,AAPL,224.22,229.38,221.42,227.11,230.29,2907946
2023-09-14,AAPL,227.75,230.98,221.74,225.16,226.76,6469769
2023-09-15,AAPL,223.09,224.0,218.73,225.22,223.56,6803493
2023-09-18,AAPL,220.75,225.47,219.43,224.19,222.29,4310073
2023-09-19,AAPL,210.99,211.7,207.73,209.03,211.84,1132240
2023-09-20,AAPL,208.44,210.55,208.32,205.31,204.6,5435781
2023-09-21,AAPL,206.45,209.73,202.76,202.4,202.11,9671493
2023-09-22,AAPL,206.84,211.04,204.9,209.11,211.39,5691664
2023-09-25,AAPL,216.69,217.5,216.58,219.03,221.72,2081865
2023-09-26,AAPL,211.61,211.72,209.74,213.92,214.07,4132860
2023-09-27,AAPL,208.89,208.9,207.01,210.12,214.1,8623547
2023-09-28,AAPL,198.94,204.3,194.27,201.17,200.83,4582047
2023-09-29,AAPL,195.02,195.4,193.68,193.04,192.92,7726999
2023-10-02,AAPL,194.51,194.85,188.92,197.95,200.21,9921951
2023-10-03,AAPL,195.37,201.02,194.93,194.32,192.19,2762497
2023-10-04,AAPL,188.36,191.87,183.94,188.95,186.28,8300113
2023-10-05,AAPL,190.92,193.14,187.06,189.08,187.91,9257372
2023-10-06,AAPL,186.92,189.55,181.93,188.47,185.17,2325727
2023-10-09,AAPL,177.72,181.08,175.33,175.12,178.33,5766937
2023-10-10,AAPL,173.13,175.73,169.6,170.2,168.66,8262689
2023-10-11,AAPL,172.43,175.26,170.19,169.29,167.02,5009874
2023-10-12,AAPL,167.42,167.67,163.18,170.64,172.64,8684064
2023-10-13,AAPL,163.1,167.8,162.13,166.04,169.33,7405505
2023-10-16,AAPL,170.95,173.87,169.61,170.51,171.15,1657734
2023-10-17,AAPL,173.04,178.13,172.05,175.06,177.92,9493314
2023-10-18,AAPL,181.0,183.83,175.69,182.86,180.39,5292100
2023-10-19,AAPL,184.95,186.32,181.4,186.18,183.67,6085767
2023-10-20,AAPL,189.97,192.82,189.91,186.24,185.18,9335746
2023-10-23,AAPL,184.82,188.34,183.59,183.5,186.06,7559752
2023-10-24,AAPL,177.34,179.62,177.19,177.21,178.36,2066523
2023-10-25,AAPL,173.6,175.67,168.81,177.02,173.8,7849071
2023-10-26,AAPL,171.37,173.39,167.49,174.24,177.38,6194103
2023-10-27,AAPL,168.92,172.91,167.65,169.36,168.4,6909679
2023-10-30,AAPL,164.54,165.48,160.01,161.92,161.96,2987675
2023-10-31,AAPL,156.95,157.12,156.13,159.25,157.87,9554132
2023-11-01,AAPL,158.23,160.3,155.48,158.34,159.98,3542464
2023-11-02,AAPL,155.91,160.09,151.48,158.36,157.84,8023289
2023-11-03,AAPL,155.54,157.86,154.58,156.11,154.15,3984082
2023-11-06,AAPL,161.06,162.06,160.72,158.28,161.07,5562283
2023-11-07,AAPL,159.6,163.48,155.6,158.53,159.76,7940105
2023-11-08,AAPL,162.07,162.81,157.81,162.32,160.91,4827053
2023-11-09,AAPL,154.57,155.17,151.02,151.48,150.98,5702591
2023-11-10,AAPL,147.69,152.0,146.69,146.53,145.38,3073749
2023-11-13,AAPL,140.33,143.4,136.26,138.78,139.69,7677066
2023-11-14,AAPL,145.22,147.06,143.9,144.2,145.43,8351015
2023-11-15,AAPL,140.59,142.16,136.79,142.32,145.08,7788234
2023-11-16,AAPL,139.09,141.56,136.33,136.75,136.99,7383887
2023-11-17,AAPL,134.46,137.61,132.11,136.9,134.39,3387935
2023-11-20,AAPL,135.83,137.04,132.92,137.24,135.06,5624690
2023-11-21,AAPL,135.95,137.46,132.15,137.73,138.82,7428939
2023-11-22,AAPL,135.43,139.17,132.61,136.67,138.65,3466644
2023-11-23,AAPL,139.59,140.41,138.14,138.67,141.33,8708835
2023-11-24,AAPL,142.4,145.5,140.0,144.94,144.92,4424659
2023-11-27,AAPL,137.6,140.84,134.57,136.96,134.36,8550975
2023-11-28,AAPL,130.88,133.64,127.07,130.55,129.17,7343839
2023-11-29,AAPL,135.03,137.24,131.11,132.61,132.63,7466085
2023-11-30,AAPL,139.92,140.68,136.57,140.22,139.64,2185435
2023-12-01,AAPL,145.03,145.72,143.69,143.82,145.95,7054326
2023-12-04,AAPL,149.34,150.46,146.54,149.77,151.76,9154783
2023-12-05,AAPL,142.05,144.92,141.83,142.33,141.12,3760989
2023-12-06,AAPL,139.96,142.57,138.56,141.27,140.73,1615178
2023-12-07,AAPL,143.94,145.17,142.07,145.0,144.03,1509270
2022-01-03,AMD,227.97,232.35,223.37,229.17,226.41,4765004
2022-01-04,AMD,233.69,234.4,231.74,231.59,230.97,9823318
2022-01-05,AMD,223.58,227.06,222.38,227.79,224.26,4632409
2022-01-06,AMD,228.9,233.74,225.99,227.49,226.56,3378486
2022-01-07,AMD,222.15,225.37,220.36,220.26,221.65,9716835
2022-01-10,AMD,224.45,224.97,223.95,228.51,226.66,1828602
2022-01-11,AMD,226.68,230.92,222.27,224.57,220.21,9685138
2022-01-12,AMD,221.03,225.51,216.35,222.0,220.34,3439866
2022-01-13,AMD,223.19,228.99,216.85,219.67,216.64,9502626
2022-01-14,AMD,228.47,234.52,227.08,229.27,231.11,7121006
2022-01-17,AMD,226.37,226.48,222.41,224.14,223.69,9618229
2022-01-18,AMD,224.09,229.73,222.82,225.63,229.94,1917037
2022-01-19,AMD,213.07,215.84,212.48,215.18,218.75,4906188
2022-01-20,AMD,207.93,210.64,203.41,203.84,204.57,6519625
2022-01-21,AMD,210.79,212.32,206.27,207.34,204.85,8897230
2022-01-24,AMD,215.82,215.91,214.21,213.36,211.4,3228037
2022-01-25,AMD,206.38,209.22,201.84,207.26,208.69,1730342
2022-01-26,AMD,215.7,221.12,210.49,218.48,222.27,5898285
2022-01-27,AMD,209.23,213.1,204.57,211.22,211.41,1616128
2022-01-28,AMD,206.54,212.24,202.91,206.85,204.94,4316040
2022-01-31,AMD,214.7,218.99,209.63,214.31,215.43,3235452
2022-02-01,AMD,219.11,221.92,216.2,220.42,224.27,1576057
2022-02-02,AMD,226.23,228.21,223.22,221.9,220.14,5523681
2022-02-03,AMD,216.19,219.37,210.17,212.78,215.03,4687039
2022-02-04,AMD,219.54,221.26,218.49,216.56,212.84,2670820
2022-02-07,AMD,223.15,229.05,217.7,224.8,221.3,3602687
2022-02-08,AMD,218.9,220.55,215.52,219.21,217.96,4184102
2022-02-09,AMD,226.1,231.45,224.01,229.84,234.0,3940682
2022-02-10,AMD,222.8,226.18,216.51,226.16,222.56,4534576
2022-02-11,AMD,223.99,227.37,222.69,227.21,228.82,8541175
2022-02-14,AMD,232.03,237.24,228.97,233.06,229.89,7062808
2022-02-15,AMD,224.59,229.26,223.04,221.15,218.19,1017929
2022-02-16,AMD,229.5,234.54,225.95,226.39,222.62,1172160
2022-02-17,AMD,221.83,227.76,220.22,220.54,217.05,3001251
2022-02-18,AMD,222.26,226.31,220.62,218.32,217.37,3107830
2022-02-21,AMD,216.02,222.24,212.03,216.51,215.78,4860499
2022-02-22,AMD,216.91,221.44,212.34,214.06,214.06,4707622
2022-02-23,AMD,224.94,229.2,221.35,221.48,222.42,2054835
2022-02-24,AMD,221.28,222.23,216.69,218.68,217.73,9061072
2022-02-25,AMD,214.74,218.01,212.04,210.6,213.07,1621413
2022-02-28,AMD,214.19,217.79,210.15,215.8,213.67,1089808
2022-03-01,AMD,218.97,222.49,213.48,221.79,224.83,5365851
2022-03-02,AMD,215.33,220.44,212.41,212.6,215.62,8943038
2022-03-03,AMD,214.6,215.09,212.11,217.21,220.7,2831254
2022-03-04,AMD,205.31,210.71,202.91,205.65,209.5,1599082
2022-03-07,AMD,208.35,208.82,206.01,210.89,210.33,9974641
2022-03-08,AMD,209.59,211.6,208.2,208.33,207.27,1618423
2022-03-09,AMD,206.85,209.73,202.37,208.15,209.89,1075273
2022-03-10,AMD,201.01,205.0,198.09,197.03,199.43,7955286
2022-03-11,AMD,201.98,202.39,197.34,202.66,204.95,7765722
2022-03-14,AMD,208.11,211.34,207.23,209.53,210.54,7680278
2022-03-15,AMD,201.24,202.41,195.86,203.25,206.57,7828437
2022-03-16,AMD,203.19,207.18,197.77,203.83,204.91,2408290
2022-03-17,AMD,202.66,207.02,201.01,200.25,198.76,3173505
2022-03-18,AMD,196.88,199.39,191.52,196.94,194.48,1692745
2022-03-21,AMD,200.74,203.05,195.8,202.03,204.42,3447514
2022-03-22,AMD,204.61,206.23,198.84,205.72,204.28,3425606
2022-03-23,AMD,198.28,202.41,196.98,199.04,197.16,6957720
2022-03-24,AMD,204.53,209.3,199.86,201.97,198.65,7290539
2022-03-25,AMD,201.83,204.45,201.65,199.89,196.16,8912671
2022-03-28,AMD,196.66,199.94,196.43,197.97,196.57,9081272
2022-03-29,AMD,204.29,206.28,198.77,208.34,211.05,8603842
2022-03-30,AMD,199.16,202.61,198.76,195.93,199.84,3939753
2022-03-31,AMD,204.1,209.04,198.85,208.17,206.01,1363157
2022-04-01,AMD,202.29,203.08,202.15,201.16,203.44,6095626
2022-04-04,AMD,198.5,202.4,197.12,194.65,196.71,6613687
2022-04-05,AMD,203.71,203.95,198.59,204.68,205.2,6621526
2022-04-06,AMD,211.13,214.85,207.45,215.28,217.49,4980644
2022-04-07,AMD,215.51,218.03,214.03,216.35,220.05,9362255
2022-04-08,AMD,212.11,215.46,210.76,216.31,220.47,6845580
2022-04-11,AMD,218.56,223.25,214.67,214.66,214.27,7073076
2022-04-12,AMD,222.44,224.93,216.16,219.48,219.49,7217955
2022-04-13,AMD,226.83,231.24,224.95,223.71,224.92,6393719
2022-04-14,AMD,219.55,224.2,216.56,221.03,224.01,2527555
2022-04-15,AMD,209.0,213.88,205.17,210.67,213.52,8225298
2022-04-18,AMD,218.63,222.15,215.43,217.77,214.76,6153465
2022-04-19,AMD,213.76,219.66,210.02,214.55,213.3,1467904
2022-04-20,AMD,203.75,206.33,203.23,204.62,207.73,8946233
2022-04-21,AMD,206.99,208.3,201.63,210.18,207.63,7636834
2022-04-22,AMD,202.57,207.45,196.51,198.76,201.92,6603674
2022-04-25,AMD,212.16,215.12,206.76,208.44,207.07,1603148
2022-04-26,AMD,222.24,227.69,216.56,226.14,222.38,4470378
2022-04-27,AMD,212.71,214.05,211.24,212.45,210.48,1908802
2022-04-28,AMD,205.64,206.54,199.63,207.77,211.66,4957664
2022-04-29,AMD,201.08,205.89,199.11,199.46,197.33,2167110
2022-05-02,AMD,196.18,198.27,192.21,192.75,190.52,8281212
2022-05-03,AMD,189.25,191.2,184.35,186.64,183.53,5360841
2022-05-04,AMD,185.51,188.65,181.04,182.82,183.41,5549578
2022-05-05,AMD,178.91,182.26,177.44,178.83,175.84,5136256
2022-05-06,AMD,175.45,179.78,175.15,174.88,174.59,7525054
2022-05-09,AMD,176.75,180.29,172.63,179.31,177.98,5842204
2022-05-10,AMD,182.76,188.19,177.89,181.82,179.61,5404532
2022-05-11,AMD,187.18,189.95,184.47,189.71,188.66,8738152
2022-05-12,AMD,185.44,187.26,182.91,187.38,184.58,2767772
2022-05-13,AMD,193.81,194.83,190.51,194.42,194.34,6802707
2022-05-16,AMD,188.57,191.7,186.47,189.79,187.07,6137896
2022-05-17,AMD,182.64,184.16,181.44,180.32,182.67,3571368
2022-05-18,AMD,190.44,195.98,187.17,187.72,186.78,8179590
2022-05-19,AMD,187.91,188.4,184.77,190.51,192.76,2576108
2022-05-20,AMD,191.16,192.42,189.91,194.02,192.08,3369226
2022-05-23,AMD,181.61,186.36,177.29,182.54,184.37,2368437
2022-05-24,AMD,180.86,182.76,180.35,180.76,183.8,1360532
2022-05-25,AMD,177.08,178.19,175.82,179.98,179.75,5196694
2022-05-26,AMD,181.7,182.54,179.04,181.19,181.89,9996019
2022-05-27,AMD,186.59,188.82,181.96,184.14,180.68,2840035
2022-05-30,AMD,183.62,186.43,180.23,186.63,186.71,5511480
2022-05-31,AMD,175.36,175.54,172.46,174.93,177.3,2446116
2022-06-01,AMD,167.03,169.28,165.84,164.02,165.49,2004336
2022-06-02,AMD,168.84,170.26,167.96,168.03,170.05,4528842
2022-06-03,AMD,173.07,173.72,169.06,171.25,172.47,6092033
2022-06-06,AMD,180.5,182.6,180.14,177.03,179.34,5722620
2022-06-07,AMD,185.47,186.77,183.55,181.98,185.34,7010811
2022-06-08,AMD,193.5,195.04,189.95,194.88,193.46,8632983
2022-06-09,AMD,202.15,207.52,197.67,200.36,198.6,9670242
2022-06-10,AMD,192.25,196.38,188.18,193.2,196.99,3806914
2022-06-13,AMD,189.18,189.63,186.67,187.37,186.2,8511146
2022-06-14,AMD,197.42,198.52,195.21,200.8,197.28,1831244
2022-06-15,AMD,190.76,194.17,189.9,194.33,193.92,5513661
2022-06-16,AMD,185.93,188.55,182.23,187.79,189.7,6201020
2022-06-17,AMD,193.44,198.19,189.05,190.01,186.26,2912025
2022-06-20,AMD,196.61,199.03,194.23,199.63,202.79,9182577
2022-06-21,AMD,192.95,196.95,191.38,190.56,188.16,4078968
2022-06-22,AMD,191.6,196.37,190.91,193.4,193.64,3591508
2022-06-23,AMD,191.46,193.18,188.04,190.95,188.39,2049247
2022-06-24,AMD,192.35,197.56,190.37,194.15,195.38,9383994
2022-06-27,AMD,198.53,201.9,194.61,201.69,200.88,3941152
2022-06-28,AMD,188.82,193.5,184.28,185.83,186.4,5175835
2022-06-29,AMD,181.62,186.96,180.45,178.47,179.15,7649800
2022-06-30,AMD,173.13,176.55,170.36,170.38,168.15,6111768
2022-07-01,AMD,169.6,174.37,165.43,172.88,171.22,9727512
2022-07-04,AMD,168.43,170.19,168.18,165.42,166.69,5121360
2022-07-05,AMD,163.83,166.84,162.58,164.34,163.41,8411970
2022-07-06,AMD,169.08,171.5,167.3,168.15,170.21,3953615
2022-07-07,AMD,164.16,164.58,161.86,164.04,166.28,2991148
2022-07-08,AMD,162.21,166.14,158.2,161.46,161.2,3729573
2022-07-11,AMD,169.22,169.83,164.48,170.47,170.68,1293931
2022-07-12,AMD,168.81,170.88,168.0,169.87,173.07,6059699
2022-07-13,AMD,172.44,172.79,170.28,169.79,170.56,9446339
2022-07-14,AMD,175.23,175.63,173.36,175.58,174.9,8502796
2022-07-15,AMD,180.74,184.06,178.72,178.97,176.15,4194079
2022-07-18,AMD,179.17,182.8,175.63,176.09,175.35,2636009
2022-07-19,AMD,173.02,177.32,172.8,172.46,170.17,8913971
2022-07-20,AMD,174.01,175.22,171.39,175.62,178.84,2984014
2022-07-21,AMD,180.73,185.79,175.76,181.71,182.65,4628895
2022-07-22,AMD,185.29,188.24,181.52,184.76,186.47,8420243
2022-07-25,AMD,178.74,183.21,175.84,181.2,180.71,4411364
2022-07-26,AMD,186.16,187.56,181.44,186.04,186.14,3776214
2022-07-27,AMD,187.52,189.35,187.3,185.81,182.14,9805193
2022-07-28,AMD,196.25,198.58,191.96,195.04,196.38,8248870
2022-07-29,AMD,205.02,207.48,200.2,203.1,207.08,1231926
2022-08-01,AMD,207.14,211.24,202.87,204.0,207.57,2630649
2022-08-02,AMD,209.68,211.09,207.75,210.07,209.38,2442030
2022-08-03,AMD,202.78,205.33,198.18,206.01,202.59,4537935
2022-08-04,AMD,194.68,194.77,190.81,195.48,192.84,3104315
2022-08-05,AMD,185.41,190.05,179.98,182.7,180.74,8815685
2022-08-08,AMD,193.31,195.75,193.02,189.75,190.31,4536055
2022-08-09,AMD,184.2,187.42,184.14,186.32,184.88,1362322
2022-08-10,AMD,185.83,188.05,180.4,186.16,184.48,7384949
2022-08-11,AMD,181.58,186.51,179.54,181.94,178.67,4835091
2022-08-12,AMD,187.62,192.15,186.35,185.56,187.92,9373585
2022-08-15,AMD,180.03,182.46,178.2,182.69,179.65,2900133
2022-08-16,AMD,184.57,184.85,181.84,184.14,182.92,4551150
2022-08-17,AMD,185.12,186.02,181.95,187.38,189.33,2385099
2022-08-18,AMD,178.63,180.07,176.69,177.98,179.25,1510123
2022-08-19,AMD,170.32,172.32,166.76,168.23,169.18,3338453
2022-08-22,AMD,176.89,181.65,175.32,174.98,174.36,3164784
2022-08-23,AMD,179.94,184.4,176.31,182.28,181.53,2406852
2022-08-24,AMD,184.22,186.22,180.51,182.53,179.48,9933236
2022-08-25,AMD,177.89,183.17,172.68,179.98,181.13,6200263
2022-08-26,AMD,184.4,186.0,181.82,185.28,184.63,4847378
2022-08-29,AMD,181.27,184.34,176.65,179.11,182.22,7201788
2022-08-30,AMD,187.13,190.26,182.76,183.51,185.85,1361249
2022-08-31,AMD,194.43,200.22,192.72,192.18,194.22,3277237
2022-09-01,AMD,201.54,202.16,200.78,205.4,206.83,8621985
2022-09-02,AMD,198.0,202.02,194.47,198.81,200.27,6178232
2022-09-05,AMD,196.59,198.22,192.06,194.44,195.94,3099995
2022-09-06,AMD,199.06,203.52,197.75,195.55,192.67,6453972
2022-09-07,AMD,206.01,206.29,201.48,204.71,204.53,9359735
2022-09-08,AMD,202.55,205.38,202.47,199.16,197.24,1250670
2022-09-09,AMD,205.21,207.84,201.84,202.54,200.89,6974420
2022-09-12,AMD,214.76,215.09,209.02,215.42,215.97,5502506
2022-09-13,AMD,205.51,206.07,201.81,204.21,207.61,4659314
2022-09-14,AMD,198.18,202.43,196.44,198.38,199.95,9102377
2022-09-15,AMD,203.97,208.11,199.81,207.61,205.92,1010008
2022-09-16,AMD,199.32,200.62,195.36,200.39,201.14,1146190
2022-09-19,AMD,203.88,205.86,199.81,204.34,203.06,2211186
2022-09-20,AMD,195.61,200.49,190.22,196.78,193.66,4618244
2022-09-21,AMD,200.09,204.77,199.38,196.09,197.75,4209365
2022-09-22,AMD,195.18,195.25,192.01,197.92,201.54,6091704
2022-09-23,AMD,195.46,195.96,192.24,194.52,195.36,4498537
2022-09-26,AMD,190.38,190.93,188.59,187.31,184.89,9886025
2022-09-27,AMD,189.32,192.34,184.36,193.07,193.71,8312264
2022-09-28,AMD,186.04,187.75,183.8,187.33,188.69,3837154
2022-09-29,AMD,179.22,182.62,178.53,179.78,181.17,7305503
2022-09-30,AMD,183.76,188.57,181.01,185.46,186.34,2679759
2022-10-03,AMD,175.05,176.54,172.72,175.87,178.33,2766211
2022-10-04,AMD,168.49,173.36,167.95,168.35,168.92,5872369
2022-10-05,AMD,161.52,161.79,161.01,162.07,162.36,3103667
2022-10-06,AMD,163.74,167.77,163.54,163.73,164.97,3270807
2022-10-07,AMD,160.59,163.55,156.27,162.59,163.13,7571995
2022-10-10,AMD,158.42,161.47,156.21,156.46,157.72,6008181
2022-10-11,AMD,156.18,160.45,156.09,155.03,152.29,7898745
2022-10-12,AMD,159.34,160.92,156.11,158.68,160.3,5087652
2022-10-13,AMD,157.94,162.37,156.75,155.54,156.07,9723896
2022-10-14,AMD,156.01,156.3,154.43,156.05,153.94,6922919
2022-10-17,AMD,163.78,166.0,162.04,163.13,160.62,8949462
2022-10-18,AMD,162.38,164.27,159.17,162.01,162.97,1553016
2022-10-19,AMD,167.48,172.2,164.22,170.52,168.15,5296745
2022-10-20,AMD,169.18,172.14,167.15,168.09,165.58,4525682
2022-10-21,AMD,163.48,167.08,162.45,160.59,160.93,6357067
2022-10-24,AMD,169.56,172.49,167.8,171.61,171.89,1713522
2022-10-25,AMD,170.67,175.32,168.64,169.28,166.87,2363009
2022-10-26,AMD,169.53,172.55,169.12,172.51,174.27,6279615
2022-10-27,AMD,175.09,175.51,172.59,176.0,178.32,8051226
2022-10-28,AMD,171.19,176.02,170.55,173.76,177.03,2594381
2022-10-31,AMD,174.99,175.2,172.86,175.11,175.67,9423435
2022-11-01,AMD,178.01,180.58,173.68,181.21,177.75,9842691
2022-11-02,AMD,170.64,174.81,169.2,168.13,167.72,6795609
2022-11-03,AMD,168.61,168.88,165.57,171.32,170.52,2946994
2022-11-04,AMD,167.64,167.88,163.51,169.83,170.42,4177926
2022-11-07,AMD,172.66,175.54,168.39,173.57,175.55,6387066
2022-11-08,AMD,171.18,176.1,168.4,171.9,169.98,6630857
2022-11-09,AMD,172.41,173.36,172.1,173.13,174.95,5710612
2022-11-10,AMD,167.7,171.05,167.29,167.31,165.05,2660131
2022-11-11,AMD,162.7,164.59,162.45,162.04,162.12,5349648
2022-11-14,AMD,160.8,164.85,160.1,160.83,158.02,1640401
2022-11-15,AMD,161.99,164.74,157.72,162.36,165.35,1438253
2022-11-16,AMD,155.47,155.68,154.61,155.73,156.64,1410266
2022-11-17,AMD,162.41,166.51,160.96,159.66,157.55,2142499
2022-11-18,AMD,156.29,158.72,155.14,155.4,158.44,7158828
2022-11-21,AMD,163.31,164.0,161.43,163.66,160.89,1037686
2022-11-22,AMD,166.09,169.29,164.04,166.02,165.46,1216045
2022-11-23,AMD,163.36,164.22,162.87,166.34,167.0,7557906
2022-11-24,AMD,160.34,162.23,159.2,157.75,155.73,8177626
2022-11-25,AMD,163.19,165.86,160.86,165.94,163.11,3525407
2022-11-28,AMD,160.74,164.51,155.95,159.07,161.45,8475604
2022-11-29,AMD,156.31,158.18,154.39,159.3,157.27,8192421
2022-11-30,AMD,153.72,157.09,151.78,154.2,156.25,8237490
2022-12-01,AMD,159.35,159.64,156.04,157.06,156.53,5937295
2022-12-02,AMD,157.8,160.26,153.08,155.5,156.59,4564008
2022-12-05,AMD,152.01,152.73,147.68,154.32,156.83,9923794
2022-12-06,AMD,147.58,149.15,144.61,147.48,147.0,4220301
2022-12-07,AMD,148.96,151.53,148.24,148.79,149.11,6132582
2022-12-08,AMD,144.64,147.86,144.53,143.8,145.41,6075036
2022-12-09,AMD,141.19,144.13,138.78,142.86,144.2,6490971
2022-12-12,AMD,141.02,141.58,139.92,140.56,141.12,5623370
2022-12-13,AMD,138.03,138.06,135.98,136.85,138.13,1215516
2022-12-14,AMD,139.21,143.14,138.48,139.05,136.77,6631137
2022-12-15,AMD,139.91,141.62,137.72,142.13,140.4,1203080
2022-12-16,AMD,144.97,147.48,141.09,145.53,147.34,4867060
2022-12-19,AMD,148.59,152.66,146.04,146.69,145.34,2787801
2022-12-20,AMD,144.83,146.16,142.42,145.34,144.91,6538787
2022-12-21,AMD,138.77,139.13,138.05,138.87,137.28,3549559
2022-12-22,AMD,137.39,140.73,137.33,138.21,139.14,8187902
2022-12-23,AMD,143.33,143.42,142.67,145.55,145.3,6081315
2022-12-26,AMD,145.67,148.64,141.6,148.56,149.87,3584990
